Va,Vb,Vc,Ia,Ib,Ic,Distance,Resistance,Label,Va_Vb_diff,Vb_Vc_diff,Ia_Ib_diff,Ib_Ic_diff,Ia_Ib_ratio,Ib_Ic_ratio,V_mean,I_mean,V_std,I_std
-1.922858620898832,0.9271791869988091,0.7477315522938142,1.8844354059706596,1.3606470973930491,1.1029949714872254,15,50.0,3,-2.850037807897641,0.17944763470499492,0.5237883085776105,0.25765212590582376,1.3849552977999733,1.2335932008451662,-0.08264929386873628,1.449359158283645,1.5961917613077456,0.3982017836122877
0.8171619249465812,-0.2815640161433436,-0.0603267398229388,-0.6922370265249598,-0.4042174383397828,-0.006091661639648891,25,20.0,2,1.0987259410899248,-0.2212372763204048,-0.288019588185177,-0.3981257767001339,1.7125362759413398,66.35585859018278,0.15842372299343296,-0.3675153755014638,0.581109711795258,0.34454193721641496
0.816913168216154,-0.3078577362332883,-0.0877215390071024,-0.6922531229696163,-0.4614907454061946,-0.06741505884166656,85,80.0,2,1.1247709044494423,-0.22013619722618594,-0.23076237756342166,-0.39407568656452807,1.500036847673531,6.845514241707753,0.14044463099192112,-0.40705297573915916,0.5960891273316614,0.3159560961123109
0.8172220095617894,-0.27180381413089094,-0.04975944837042983,-0.6922324160183245,-0.3820706897443547,0.01855575317061303,30,0.001,2,1.0890258236926802,-0.2220443657604611,-0.3101617262739698,-0.40062644291496774,1.8117914684361172,-20.590416688094596,0.16521958235348952,-0.3519157841973554,0.5754618135946357,0.3563522752995297
-0.9031313488981316,-0.21100609338383305,-0.44114252146455935,0.6683120976745026,-0.27679119409526515,-0.7122142819048726,35,20.0,1,-0.6921252555142986,0.2301364280807263,0.9451032917697677,0.4354230878096074,-2.414499131227726,0.38863471447801573,-0.5184266545821746,-0.1068977927752117,0.35247548886977836,0.7057698612421097
0.8172713160169934,-0.2587728879805174,-0.035567791605787664,-0.6922274435308761,-0.3516578614448065,0.05310617649759885,60,20.0,2,1.0760442039975109,-0.22320509637472974,-0.3405695820860696,-0.40476403794240534,1.9684685582936208,-6.621788361297417,0.17431021214356276,-0.3302597094926945,0.5678946773676598,0.37312727314739674
-0.0246288187524553,-0.24609459878748968,-0.4909309383868501,-0.16664123512089893,0.08778178165774657,-0.37814048473049483,90,20.0,3,0.2214657800350344,0.2448363395993604,-0.2544230167786455,0.4659222663882414,-1.898357859386113,-0.2321406598933983,-0.2538847853089317,-0.15233331273121573,0.23324864833137082,0.23329043499770996
-0.21567752450431582,-0.22023586845614204,-0.4579428421672012,0.002882132248671576,0.034398563323938924,-0.4217922494156247,70,0.001,1,0.004558343951826221,0.23770697371105917,-0.031516431075267345,0.45619081273956363,0.08378641344784941,-0.08155333193437451,-0.2979520783758864,-0.1281705179476714,0.13857481011638448,0.2547716865148278
-1.0834776042185785,-0.15620057853703712,-0.38173126651774103,0.8587474856878469,-0.18850059077686043,-0.6113827115603484,30,0.001,3,-0.9272770256815415,0.22553068798070391,1.0472480764647072,0.42288212078348797,-4.555675301327826,0.30831848400779305,-0.5404698164244522,0.019621394450212677,0.48358982206935,0.7568399895396635
0.8172645146994607,-0.2643464771870857,-0.041593528715422344,-0.6922288961587972,-0.3647900006573954,0.037798672813625485,35,20.0,2,1.0816109918865464,-0.22275294847166335,-0.3274388955014018,-0.4025886734710209,1.8976092955160986,-9.65086796713925,0.17044150293231755,-0.3397400746675224,0.5711302175746291,0.3656578823969476
-1.92282262306916,0.9272163482155639,0.7477719915795341,1.8843824710530728,1.3606868983756448,1.103035343737969,15,0.001,1,-2.850038971284724,0.17944435663602976,0.523695572677428,0.25765155463767586,1.3848758838661583,1.2335841331833897,-0.0826114277580207,1.449368237722229,1.5961932845972848,0.39815087379298725
0.8173526569671645,-0.25017100577263923,-0.041403740922961334,-0.692223609070305,-0.34231349592902505,0.05624100551476953,50,0.001,0,1.0675236627398037,-0.2087672648496779,-0.34991011314127995,-0.39855450144379456,2.0221919886378945,-6.08654651167518,0.17525930342385468,-0.3260986998281868,0.5657816263511696,0.3744956735810707
0.8169545010280758,-0.30336326444844436,-0.09843547063997724,-0.6922520237713021,-0.4616452238104315,-0.07458581450273423,85,100.0,0,1.1203177654765202,-0.20492779380846712,-0.23060679996087063,-0.3870594093076973,1.499532515591597,6.189450727168879,0.13838525531321802,-0.4094943540281559,0.5965241119110984,0.312118040863287
0.8172139500860196,-0.26736500428379645,-0.059976330167694006,-0.692233305706877,-0.38090141492580476,0.014191682246569139,70,0.001,0,1.084578954369816,-0.20738867411610246,-0.31133189078107226,-0.3950930971723739,1.8173555638844665,-26.839764892417055,0.16329087187817637,-0.3529810127953709,0.5757291548093812,0.35403916102968114
-0.16014154553414886,-0.2139845925545487,-0.4516029498583828,-0.04712707255301684,0.09121478647376732,-0.3640588261010689,75,80.0,3,0.05384304702039985,0.23761835730383407,-0.13834185902678417,0.45527361257483623,-0.5166604491977869,-0.25054958137024963,-0.27524302931569344,-0.10665703739343946,0.15508670029528007,0.23340175259016796
0.8168076552889444,-0.338877637380066,-0.13489908728533845,-0.692264917334186,-0.5411761471723336,-0.1648578656957774,5,5.0,0,1.1556852926690104,-0.20397855009472754,-0.1510887701618524,-0.3763182814765562,1.2791859377973274,3.2826832064598,0.11434364354117998,-0.46609964340076565,0.6168416150644015,0.27160064542154805
-0.7535853767740912,-0.2447179366078716,-0.47575928034336423,0.5159554305638256,-0.3234981877593753,-0.7700808056997797,40,20.0,1,-0.5088674401662197,0.23104134373549262,0.8394536183232009,0.4465826179404044,-1.5949252579665272,0.4200834319788161,-0.49135419790844237,-0.1925411876317764,0.25479191314821287,0.6529430313263018
0.8173504986285237,-0.2513478120097607,-0.04257448393320489,-0.6922238981754184,-0.3449463549697819,0.05318377072362838,45,80.0,0,1.0686983106382844,-0.2087733280765558,-0.34727754320563653,-0.3981301256934103,2.006758118189302,-6.48593264968574,0.17447606756185274,-0.327995494140524,0.5664470197807666,0.37299282429494185
-2.3556466519131702,2.31076419671586,2.182576105309635,2.565154998107768,2.7500012265346947,2.6122636525413916,10,20.0,1,-4.66641084862903,0.128188091406225,-0.18484622842692655,0.1377375739933031,0.9327832196424679,1.0527272864893642,0.7125645500374415,2.642473292394618,2.6579217504520343,0.09605466566471989
0.816665001943231,-0.3429705640222196,-0.12506779387412909,-0.6922710662056898,-0.5400820528871294,-0.15394679041055598,95,80.0,2,1.1596355659654507,-0.2179027701480905,-0.15218901331856038,-0.3861352624765734,1.2817886884131773,3.508238472830782,0.11620888134896078,-0.4620999698344584,0.616319306015992,0.277505243978405
0.8173526569671645,-0.25017100577263923,-0.041403740922961334,-0.692223609070305,-0.34231349592902505,0.05624100551476953,50,80.0,0,1.0675236627398037,-0.2087672648496779,-0.34991011314127995,-0.39855450144379456,2.0221919886378945,-6.08654651167518,0.17525930342385468,-0.3260986998281868,0.5657816263511696,0.3744956735810707
0.8170150192418997,-0.29363511957642124,-0.07254711682043773,-0.6922457895443012,-0.4296312204598655,-0.03235826611398529,80,80.0,2,1.110650138818321,-0.2210880027559835,-0.26261456908443565,-0.3972729543458802,1.6112557853764449,13.277325149204403,0.15027759428168022,-0.38474509203938395,0.5878980112422525,0.332225765539315
0.8171201968538939,-0.28985826228505407,-0.08307607092021722,-0.6922415116326538,-0.4312805526698352,-0.04296329314109392,20,80.0,0,1.106978459138948,-0.20678219136483683,-0.26096095896281857,-0.3883172595287413,1.605083993116184,10.038349510441044,0.14806195454954088,-0.3888284524811943,0.5885736295171181,0.32671422812561013
-0.21568316514782465,-0.2202373048028802,-0.45794443798784384,0.002887015396777801,0.03439291603637549,-0.4217975535408007,70,10.0,3,0.00455413965505555,0.23770713318496364,-0.03150590063959769,0.4561904695771762,0.08394215232358791,-0.0815389177762233,-0.2979549693128496,-0.12817254070254913,0.13857365410560432,0.2547741972158397
-0.024625247385801345,-0.2460967276794557,-0.49093247712160104,-0.16664432837192508,0.08777105158366626,-0.37815243361636836,90,20.0,1,0.22147148029365435,0.24483574944214534,-0.2544153799555913,0.4659234852000346,-1.8986251772667235,-0.23210494970054604,-0.25388481739561936,-0.15234190346820906,0.23325114979789324,0.23329079071800402
-0.5205347347563876,-0.2565915263414422,-0.4885623884158249,0.2875555498332392,-0.30207889033363194,-0.7610837282089171,50,5.0,3,-0.26394320841494534,0.23197086207438267,0.5896344401668712,0.4590048378752852,-0.9519220277711151,0.39690625240999955,-0.4218962165045516,-0.25853568956976997,0.14404786765194202,0.525673940397244
-1.575303690020364,0.14170623595683357,-0.07162069549656262,1.4292062724544603,0.3357533679910226,-0.01769149508964517,20,50.0,1,-1.7170099259771976,0.2133269314533962,1.0934529044634376,0.3534448630806678,4.256714626590654,-18.978235942734937,-0.5017393831866978,0.5824227151186127,0.9358324292314668,0.7543292467751019
0.8172707814800519,-0.2597732833627428,-0.05183644698639705,-0.6922292497489478,-0.36386901497043145,0.032864879867096526,65,50.0,0,1.0770440648427948,-0.20793683637634575,-0.3283602347785164,-0.39673389483752797,1.9024132895877366,-11.071667276493768,0.16855368371030402,-0.3410777949507609,0.5713447616672916,0.36308394894762425
0.8172220095617894,-0.27180381413089094,-0.04975944837042983,-0.6922324160183245,-0.3820706897443547,0.01855575317061303,30,20.0,2,1.0890258236926802,-0.2220443657604611,-0.3101617262739698,-0.40062644291496774,1.8117914684361172,-20.590416688094596,0.16521958235348952,-0.3519157841973554,0.5754618135946357,0.3563522752995297
0.817302182464036,-0.26024138279348535,-0.051860862280776576,-0.6922277174024725,-0.36487992843685163,0.030860073438669543,35,100.0,0,1.0775435652575214,-0.20838052051270878,-0.32734778896562083,-0.39574000187552116,1.8971383829414274,-11.823689569696064,0.16839997912992466,-0.3420825241335515,0.5715427914436373,0.3620825590222579
0.8168382956484528,-0.319780904039726,-0.11594603704750418,-0.6922604510734368,-0.4984628025685402,-0.11512023179653523,90,20.0,0,1.1366191996881787,-0.2038348669922218,-0.1937976485048966,-0.38334257077200495,1.388790592811083,4.3299322351046765,0.12703711818707422,-0.4352811618128374,0.6060168409959928,0.2937118451359845
0.8171423077271656,-0.27715836245463377,-0.07045381261401033,-0.6922384523838178,-0.4028704460811936,-0.009936295414231877,75,80.0,0,1.0943006701817994,-0.20670454984062342,-0.28936800630262416,-0.39293415066696175,1.7182656586437854,40.54533699794768,0.15651004421950715,-0.3683483979597478,0.581384497059943,0.34245859195851974
0.8172255280539973,-0.2642645082008566,-0.0415781300845657,-0.692230454020747,-0.36378781787156833,0.03979024410957251,65,1.0,2,1.0814900362548538,-0.2226863781162909,-0.3284426361491787,-0.4035780619811408,1.902841216813731,-9.14263850379471,0.17046096325619167,-0.3387426759275809,0.5710740822854852,0.3666524512041968
0.8170150192418997,-0.29363511957642124,-0.07254711682043773,-0.6922457895443012,-0.4296312204598655,-0.03235826611398529,80,50.0,2,1.110650138818321,-0.2210880027559835,-0.26261456908443565,-0.3972729543458802,1.6112557853764449,13.277325149204403,0.15027759428168022,-0.38474509203938395,0.5878980112422525,0.332225765539315
0.8171749116812483,-0.2717183502640951,-0.04929289006166384,-0.6922344023184547,-0.38075416144703034,0.021353464687593672,70,50.0,2,1.0888932619453433,-0.22242546020243123,-0.31148024087142434,-0.40210762613462403,1.8180612910116722,-17.831024942207524,0.1653878904518298,-0.3505450330259638,0.5753155761135836,0.3577518058158908
-0.6277219042760395,-0.2569937556817848,-0.488540619262502,0.3913447840352453,-0.3323048237095127,-0.7867961596637344,45,100.0,3,-0.3707281485942547,0.2315468635807172,0.7236496077447581,0.4544913359542217,-1.1776680809705697,0.4223518628402242,-0.45775209307344206,-0.2425853997793339,0.18727196813378602,0.5941727039150764
-0.16014154553414886,-0.2139845925545487,-0.4516029498583828,-0.04712707255301684,0.09121478647376732,-0.3640588261010689,75,20.0,3,0.05384304702039985,0.23761835730383407,-0.13834185902678417,0.45527361257483623,-0.5166604491977869,-0.25054958137024963,-0.27524302931569344,-0.10665703739343946,0.15508670029528007,0.23340175259016796
0.8171201968538939,-0.28985826228505407,-0.08307607092021722,-0.6922415116326538,-0.4312805526698352,-0.04296329314109392,20,50.0,0,1.106978459138948,-0.20678219136483683,-0.26096095896281857,-0.3883172595287413,1.605083993116184,10.038349510441044,0.14806195454954088,-0.3888284524811943,0.5885736295171181,0.32671422812561013
-0.7535974098881645,-0.24470968571235957,-0.47575522867566206,0.5159681781254248,-0.32349110682406557,-0.770074066914497,40,5.0,3,-0.508887724175805,0.23104554296330249,0.8394592849494904,0.4465829600904314,-1.594999575694797,0.4200779129210483,-0.49135410809206204,-0.1925323318710459,0.25480222277973374,0.6529462570225265
0.8173401087995792,-0.25118019440428946,-0.04255424082375161,-0.6922244032813322,-0.3445834978692988,0.053880325419188524,55,1.0,0,1.0685203032038686,-0.20862595358053784,-0.34764090541203335,-0.39846382328848734,2.0088727625137004,-6.395349233480715,0.17453522452384607,-0.32764252524381415,0.5663742460276607,0.37334074779274024
0.8171201968538939,-0.28985826228505407,-0.08307607092021722,-0.6922415116326538,-0.4312805526698352,-0.04296329314109392,20,0.001,0,1.106978459138948,-0.20678219136483683,-0.26096095896281857,-0.3883172595287413,1.605083993116184,10.038349510441044,0.14806195454954088,-0.3888284524811943,0.5885736295171181,0.32671422812561013
-0.11036379767258671,-0.22241222497560648,-0.4633869074289794,-0.09148966760382204,0.11621901480503018,-0.3407075975131224,80,5.0,3,0.11204842730301977,0.24097468245337295,-0.2077086824088522,0.45692661231815257,-0.7872177178347772,-0.34111072266462733,-0.26538764335905757,-0.10532608343730476,0.18039261055942127,0.22877733074645665
-0.6277219042760395,-0.2569937556817848,-0.488540619262502,0.3913447840352453,-0.3323048237095127,-0.7867961596637344,45,5.0,3,-0.3707281485942547,0.2315468635807172,0.7236496077447581,0.4544913359542217,-1.1776680809705697,0.4223518628402242,-0.45775209307344206,-0.2425853997793339,0.18727196813378602,0.5941727039150764
-0.21568316514782465,-0.2202373048028802,-0.45794443798784384,0.002887015396777801,0.03439291603637549,-0.4217975535408007,70,100.0,3,0.00455413965505555,0.23770713318496364,-0.03150590063959769,0.4561904695771762,0.08394215232358791,-0.0815389177762233,-0.2979549693128496,-0.12817254070254913,0.13857365410560432,0.2547741972158397
-0.024625247385801345,-0.2460967276794557,-0.49093247712160104,-0.16664432837192508,0.08777105158366626,-0.37815243361636836,90,80.0,1,0.22147148029365435,0.24483574944214534,-0.2544153799555913,0.4659234852000346,-1.8986251772667235,-0.23210494970054604,-0.25388481739561936,-0.15234190346820906,0.23325114979789324,0.23329079071800402
0.817101520870922,-0.2816086010217079,-0.05977496962976232,-0.6922395639872266,-0.402724885116167,-0.002798157282824241,75,100.0,2,1.0987101218926298,-0.22183363139194562,-0.28951467887105964,-0.39992672783334277,1.7188894691410699,143.92503508941,0.1585726500731506,-0.3659208687954059,0.5809885930547822,0.3461910816769265
-1.0834776042185785,-0.15620057853703712,-0.38173126651774103,0.8587474856878469,-0.18850059077686043,-0.6113827115603484,30,1.0,3,-0.9272770256815415,0.22553068798070391,1.0472480764647072,0.42288212078348797,-4.555675301327826,0.30831848400779305,-0.5404698164244522,0.019621394450212677,0.48358982206935,0.7568399895396635
-2.3556466519131702,2.31076419671586,2.182576105309635,2.565154998107768,2.7500012265346947,2.6122636525413916,10,0.001,1,-4.66641084862903,0.128188091406225,-0.18484622842692655,0.1377375739933031,0.9327832196424679,1.0527272864893642,0.7125645500374415,2.642473292394618,2.6579217504520343,0.09605466566471989
-1.92282262306916,0.9272163482155639,0.7477719915795341,1.8843824710530728,1.3606868983756448,1.103035343737969,15,1.0,1,-2.850038971284724,0.17944435663602976,0.523695572677428,0.25765155463767586,1.3848758838661583,1.2335841331833897,-0.0826114277580207,1.449368237722229,1.5961932845972848,0.39815087379298725
0.012550120215313883,-0.2648100971569791,-0.5119580379259769,-0.19871862960832207,0.042156641170777276,-0.43058426688706963,95,20.0,3,0.277360217372293,0.24714794076899782,-0.24087527077909934,0.4727409080578469,-4.713815524422581,-0.09790567006906874,-0.2547393382892141,-0.19571541844153814,0.2623990608354417,0.2363847626134638
0.8169545010280758,-0.30336326444844436,-0.09843547063997724,-0.6922520237713021,-0.4616452238104315,-0.07458581450273423,85,20.0,0,1.1203177654765202,-0.20492779380846712,-0.23060679996087063,-0.3870594093076973,1.499532515591597,6.189450727168879,0.13838525531321802,-0.4094943540281559,0.5965241119110984,0.312118040863287
0.8172968816050759,-0.2588281065210685,-0.035649399602938295,-0.6922264272676188,-0.3523701663094435,0.051708525664806396,40,20.0,2,1.0761249881261443,-0.22317870691813024,-0.33985626095817534,-0.4040786919742499,1.9644864788573537,-6.814546765336842,0.17427312516035634,-0.33096268930408534,0.5679452854981901,0.3724292061619814
0.8171749116812483,-0.2717183502640951,-0.04929289006166384,-0.6922344023184547,-0.38075416144703034,0.021353464687593672,70,20.0,2,1.0888932619453433,-0.22242546020243123,-0.31148024087142434,-0.40210762613462403,1.8180612910116722,-17.831024942207524,0.1653878904518298,-0.3505450330259638,0.5753155761135836,0.3577518058158908
0.8172220095617894,-0.27180381413089094,-0.04975944837042983,-0.6922324160183245,-0.3820706897443547,0.01855575317061303,30,10.0,2,1.0890258236926802,-0.2220443657604611,-0.3101617262739698,-0.40062644291496774,1.8117914684361172,-20.590416688094596,0.16521958235348952,-0.3519157841973554,0.5754618135946357,0.3563522752995297
-0.9031313488981316,-0.21100609338383305,-0.44114252146455935,0.6683120976745026,-0.27679119409526515,-0.7122142819048726,35,5.0,1,-0.6921252555142986,0.2301364280807263,0.9451032917697677,0.4354230878096074,-2.414499131227726,0.38863471447801573,-0.5184266545821746,-0.1068977927752117,0.35247548886977836,0.7057698612421097
0.8173336634462423,-0.25470616108255323,-0.046061816869747904,-0.6922252683985819,-0.3524720514759347,0.044719576078323525,40,100.0,0,1.0720398245287954,-0.2086443442128053,-0.3397532169226472,-0.3971916275542582,1.9639153388189818,-7.881828997184635,0.17218856183131373,-0.333325914598731,0.5683680736954709,0.3688453020824083
-0.27770258560793265,-0.2202281420485628,-0.4567734387371689,0.05967885332405856,-0.04317311780608177,-0.5009670191255946,65,50.0,3,-0.05747444355936984,0.2365452966886061,0.10285197113014033,0.4577939013195128,-1.3823151154409248,0.08617956104463252,-0.31823472213122145,-0.1614870945358726,0.12337163334710319,0.2984620518439845
0.8170857940874199,-0.29352210901364384,-0.07328595000462859,-0.6922427108433399,-0.43121174914825233,-0.036101886215997116,20,1.0,2,1.1106079031010636,-0.22023615900901525,-0.26103096169508755,-0.3951098629322552,1.6053428790163695,11.944299712439346,0.15009257835638248,-0.38651878206919643,0.5880356739239412,0.3303457149947756
0.012550120215313883,-0.2648100971569791,-0.5119580379259769,-0.19871862960832207,0.042156641170777276,-0.43058426688706963,95,10.0,3,0.277360217372293,0.24714794076899782,-0.24087527077909934,0.4727409080578469,-4.713815524422581,-0.09790567006906874,-0.2547393382892141,-0.19571541844153814,0.2623990608354417,0.2363847626134638
-0.16014154553414886,-0.2139845925545487,-0.4516029498583828,-0.04712707255301684,0.09121478647376732,-0.3640588261010689,75,0.001,3,0.05384304702039985,0.23761835730383407,-0.13834185902678417,0.45527361257483623,-0.5166604491977869,-0.25054958137024963,-0.27524302931569344,-0.10665703739343946,0.15508670029528007,0.23340175259016796
0.8167966204635173,-0.324298396573463,-0.10522212212128632,-0.6922615457901272,-0.49830497551604197,-0.10793794275443247,90,1.0,2,1.1410950170369802,-0.21907627445217667,-0.19395657027408525,-0.3903670327616095,1.3892326583197867,4.616587668802675,0.12909203392292268,-0.43283482135353385,0.6055590823930305,0.29761262419578405
0.8173401087995792,-0.25118019440428946,-0.04255424082375161,-0.6922244032813322,-0.3445834978692988,0.053880325419188524,55,80.0,0,1.0685203032038686,-0.20862595358053784,-0.34764090541203335,-0.39846382328848734,2.0088727625137004,-6.395349233480715,0.17453522452384607,-0.32764252524381415,0.5663742460276607,0.37334074779274024
-0.3480575737956667,-0.23351481731786794,-0.46637463193286205,0.12469158759455855,-0.14002889167847835,-0.5986747172849052,60,10.0,3,-0.11454275647779877,0.2328598146149941,0.2647204792730369,0.45864582560642686,-0.8904704314939811,0.23389812135968246,-0.3493156743487989,-0.20467067378960832,0.11643500516762002,0.36598992165716726
-0.9031313488981316,-0.21100609338383305,-0.44114252146455935,0.6683120976745026,-0.27679119409526515,-0.7122142819048726,35,1.0,1,-0.6921252555142986,0.2301364280807263,0.9451032917697677,0.4354230878096074,-2.414499131227726,0.38863471447801573,-0.5184266545821746,-0.1068977927752117,0.35247548886977836,0.7057698612421097
0.8168076552889444,-0.338877637380066,-0.13489908728533845,-0.692264917334186,-0.5411761471723336,-0.1648578656957774,5,80.0,0,1.1556852926690104,-0.20397855009472754,-0.1510887701618524,-0.3763182814765562,1.2791859377973274,3.2826832064598,0.11434364354117998,-0.46609964340076565,0.6168416150644015,0.27160064542154805
-0.520525577351966,-0.2565924382002476,-0.48855992746933846,0.2875467571154763,-0.3020791100748274,-0.7610833023395097,50,1.0,1,-0.26393313915171845,0.2319674892690909,0.5896258671903036,0.4590041922646823,-0.9518922279804408,0.3969067632232374,-0.4218926476738507,-0.258538551766287,0.1440436396794995,0.5256691788202028
-2.863020902696444,5.4262098562096055,5.417178095171012,3.6963512269804792,4.954680872221846,4.989912567172402,5,100.0,1,-8.289230758906049,0.009031761038593267,-1.2583296452413664,-0.035231694950556225,0.7460321506686486,0.9929394163772852,2.6601223495613913,4.546981555458243,4.783184496953657,0.7368780664919485
0.8173017295566946,-0.2554254979952686,-0.03202268624701396,-0.6922255390660722,-0.34446358865284593,0.060941109382931666,55,5.0,2,1.072727227551963,-0.22340281174825463,-0.3477619504132263,-0.4054046980357776,2.0095753567838037,-5.652401016994334,0.17661784843813733,-0.3252493394453288,0.5659806363455464,0.37695078009394384
0.8172968816050759,-0.2588281065210685,-0.035649399602938295,-0.6922264272676188,-0.3523701663094435,0.051708525664806396,40,5.0,2,1.0761249881261443,-0.22317870691813024,-0.33985626095817534,-0.4040786919742499,1.9644864788573537,-6.814546765336842,0.17427312516035634,-0.33096268930408534,0.5679452854981901,0.3724292061619814
-0.34805043305147104,-0.23351370281895426,-0.4663709291028764,0.12468516866725284,-0.14002654065473372,-0.5986718385487232,60,100.0,1,-0.11453673023251679,0.23285722628392216,0.26471170932198657,0.45864529789398945,-0.8904395415629925,0.23389531900177662,-0.3493116883244339,-0.20467107017873468,0.1164337366565555,0.36598569148280646
0.8172713160169934,-0.2587728879805174,-0.035567791605787664,-0.6922274435308761,-0.3516578614448065,0.05310617649759885,60,50.0,2,1.0760442039975109,-0.22320509637472974,-0.3405695820860696,-0.40476403794240534,1.9684685582936208,-6.621788361297417,0.17431021214356276,-0.3302597094926945,0.5678946773676598,0.37312727314739674
-1.3021294449391827,-0.16401301746642635,-0.3961383035523025,1.1034255517065001,-0.14713699583498224,-0.5623816153748131,25,0.001,3,-1.1381164274727564,0.23212528608587615,1.2505625475414823,0.4152446195398309,-7.4993073322226795,0.26163194495061715,-0.6207602553193038,0.13130231349890162,0.6013888230858221,0.867107096160339
0.8170150192418997,-0.29363511957642124,-0.07254711682043773,-0.6922457895443012,-0.4296312204598655,-0.03235826611398529,80,10.0,2,1.110650138818321,-0.2210880027559835,-0.26261456908443565,-0.3972729543458802,1.6112557853764449,13.277325149204403,0.15027759428168022,-0.38474509203938395,0.5878980112422525,0.332225765539315
-0.06541527747738435,-0.2316881702718222,-0.47450261888966017,-0.13109066563760072,0.11391499776657843,-0.3466877889614472,85,80.0,3,0.16627289279443785,0.24281444861783796,-0.24500566340417915,0.4606027867280256,-1.15077617704226,-0.3285809347592746,-0.25720202221295557,-0.12128781894415648,0.20573364019186688,0.23045781314131475
0.817101520870922,-0.2816086010217079,-0.05977496962976232,-0.6922395639872266,-0.402724885116167,-0.002798157282824241,75,0.001,2,1.0987101218926298,-0.22183363139194562,-0.28951467887105964,-0.39992672783334277,1.7188894691410699,143.92503508941,0.1585726500731506,-0.3659208687954059,0.5809885930547822,0.3461910816769265
